feature,text,clase,tweet_id,origin,clean_tokens,word_count,token_count
"@cayetanaAT Eres una política lamentable. Sin más. Ojalá te cesen pronto y no tengamos que soportar más estos insultos en forma de tweet.
Patética.",@cayetanaat eres una política lamentable. sin más. ojalá te cesen pronto y no tengamos que soportar más estos insultos en forma de tweet. patética,violent,1.207233297350312e+18,misocorpus,"[eres, una, política, lamentable, sin, más, ojalá, te, cesen, pronto, y, no, tengamos, que, soportar, más, estos, insultos, en, forma, de, tweet, patética]",24,23
"@monasterioR Tú no has visto Star Wars en tu puta vida, Hulia.","@monasterior tú no has visto star wars en tu puta vida, hulia",violent,1.2072953047536968e+18,misocorpus,"[tú, no, has, visto, star, wars, en, tu, puta, vida]",12,10
@monasterioR @Anuski24158940 Cuando el socialismo se apodera de las instituciones el buenísimo jode la concordia y los malos tienen ventaja. Manta de hostias y todos a la puta calle.,@monasterior @anuski24158940 cuando el socialismo se apodera de las instituciones el buenísimo jode la concordia y los malos tienen ventaja. manta de hostias y todos a la puta calle,violent,1.207282062769709e+18,misocorpus,"[cuando, el, socialismo, se, apodera, de, las, instituciones, el, buenísimo, jode, la, concordia, y, los, malos, tienen, ventaja, manta, de, hostias, y, todos, a, la, puta, calle]",29,27
"@monasterioR La Okupacion, fomentada por los de siempre :PSOE Izquierda Unida , los corruptos de podemos, la loca de Colau ,etc e ignorada por completo por el PP cuando tenia mayoría absoluta es una de las injusticias mas grandes del país y deja la gente en la indefension legal mas absoluta.","@monasterior la okupacion, fomentada por los de siempre :psoe izquierda unida , los corruptos de podemos, la loca de colau ,etc e ignorada por completo por el pp cuando tenia mayoría absoluta es una de las injusticias mas grandes del país y deja la gente en la indefension legal mas absoluta",violent,1.2072599682248745e+18,misocorpus,"[la, fomentada, por, los, de, siempre, psoe, izquierda, unida, los, corruptos, de, podemos, la, loca, de, colau, etc, e, ignorada, por, completo, por, el, pp, cuando, tenia, mayoría, absoluta, es, una, de, las, injusticias, mas, grandes, del, país, y, deja, la, gente, en, la, legal, mas, absoluta]",51,47
"@monasterioR Callate dios callate, no me toques Star Wars facha de los cojones. Que no tienes ni puta idea.","@monasterior callate dios callate, no me toques star wars facha de los cojones. que no tienes ni puta idea",violent,1.207255306956419e+18,misocorpus,"[callate, dios, callate, no, me, toques, star, wars, facha, de, los, cojones, que, no, tienes, ni, puta, idea]",19,18
@InesArrimadas ¡Hijos de puta...!,@inesarrimadas ¡hijos de puta...!,violent,1.2072540039958733e+18,misocorpus,"[hijos, de, puta]",4,3
"@AdaColau La polémica es contigo. La subida de impuestos, nuevo impuesto área metropolitana, súbita de tu sueldo.
Marchen a la puta Merda.
Ladres","@adacolau la polémica es contigo. la subida de impuestos, nuevo impuesto área metropolitana, súbita de tu sueldo. marchen a la puta merda. ladres",violent,1.2072529855894364e+18,misocorpus,"[la, polémica, es, contigo, la, subida, de, impuestos, nuevo, impuesto, área, metropolitana, súbita, de, tu, sueldo, marchen, a, la, puta, merda]",23,21
@monasterioR Rocio. Si no tienes ni puta idea de feminismo te callas la puta boca. Pero si tampoco tienes ni idea de Star Wars te la callas aun mas y no nos tocas los cojones. Y cuidado con Star Wars porque al final los malos siempre pierden.,@monasterior rocio. si no tienes ni puta idea de feminismo te callas la puta boca. pero si tampoco tienes ni idea de star wars te la callas aun mas y no nos tocas los cojones. y cuidado con star wars porque al final los malos siempre pierden,violent,1.2072511282258002e+18,misocorpus,"[rocio, si, no, tienes, ni, puta, idea, de, feminismo, te, callas, la, puta, boca, pero, si, tampoco, tienes, ni, idea, de, star, wars, te, la, callas, aun, mas, y, no, nos, tocas, los, cojones, y, cuidado, con, star, wars, porque, al, final, los, malos, siempre, pierden]",47,46
"@monasterioR Si no hubiera habido ""progres"" luchando por los derechos de las mujeres (te recuerdo que lo eres) seguirías en la cocina y ""con la pata quebra"" en lugar de formando proyectos ilegalmente. Eres patética y una sinverguenza😘",@monasterior si no hubiera habido progres luchando por los derechos de las mujeres (te recuerdo que lo eres) seguirías en la cocina y con la pata quebra en lugar de formando proyectos ilegalmente. eres patética y una sinverguenza,violent,1.207206887759995e+18,misocorpus,"[si, no, hubiera, habido, progres, luchando, por, los, derechos, de, las, mujeres, te, recuerdo, que, lo, eres, seguirías, en, la, cocina, y, con, la, pata, en, lugar, de, formando, proyectos, ilegalmente, eres, patética, y, una, sinverguenza]",38,36
@InesArrimadas A sanchez ahí que dar un escarmiento donde le duela en toda su puta vida ...yo no creo que aguantaría sus tonterías sus manipulaciones que hace mentiroso chulo..al final España no es de el.. Es del pueblo,@inesarrimadas a sanchez ahí que dar un escarmiento donde le duela en toda su puta vida ...yo no creo que aguantaría sus tonterías sus manipulaciones que hace mentiroso chulo..al final españa no es de el.. es del pueblo,violent,1.207152762301141e+18,misocorpus,"[a, sanchez, ahí, que, dar, un, escarmiento, donde, le, duela, en, toda, su, puta, vida, yo, no, creo, que, aguantaría, sus, tonterías, sus, manipulaciones, que, hace, mentiroso, chulo, al, final, españa, no, es, de, el, es, del, pueblo]",38,38
"@InesArrimadas ¿pero de qué hablas payasa ? el NACIONALISMO RANCIO y POPULISTAS cutres lo sois el bloque de derechas , leerte el significado de nacionalistas te irá bien  y   al igual salen hasta las siglas de tu  partido como ejemplo POPULISTAS NACIONALISTAS y FACHAS ( PP C´DS Y VOX) https://t.co/5uQ5OIuLIH","@inesarrimadas ¿pero de qué hablas payasa ? el nacionalismo rancio y populistas cutres lo sois el bloque de derechas , leerte el significado de nacionalistas te irá bien y al igual salen hasta las siglas de tu partido como ejemplo populistas nacionalistas y fachas ( pp c´ds y vox)",violent,1.207151825012564e+18,misocorpus,"[pero, de, qué, hablas, payasa, el, nacionalismo, rancio, y, populistas, cutres, lo, sois, el, bloque, de, derechas, leerte, el, significado, de, nacionalistas, te, irá, bien, y, al, igual, salen, hasta, las, siglas, de, tu, partido, como, ejemplo, populistas, nacionalistas, y, fachas, pp, y, vox]",49,44
"@cayetanaAT Donde estabas tu? Ah, que tu familia era afín a Videla, verdad? y vivías en Argentina de puta madre con la dictadura","@cayetanaat donde estabas tu? ah, que tu familia era afín a videla, verdad? y vivías en argentina de puta madre con la dictadura",violent,1.2070614759295345e+18,misocorpus,"[donde, estabas, tu, ah, que, tu, familia, era, afín, a, verdad, y, vivías, en, argentina, de, puta, madre, con, la, dictadura]",23,21
"@monasterioR Grande rocio monasterio ojalá mucha gente tuviera el razocinio que tienes tú ,ni ultraderecha ni cuentos .... coherencia 👏👏👏👏👏yo flipo que ahora la coherencia se tache de ultraderecha y la locura progre 😂😂😂😂😂progre es estar como una puta cabra? Pues orgullo de no serlo","@monasterior grande rocio monasterio ojalá mucha gente tuviera el razocinio que tienes tú ,ni ultraderecha ni cuentos .... coherencia yo flipo que ahora la coherencia se tache de ultraderecha y la locura progre progre es estar como una puta cabra? pues orgullo de no serlo",violent,1.2070383420696576e+18,misocorpus,"[grande, rocio, monasterio, ojalá, mucha, gente, tuviera, el, que, tienes, tú, ni, ultraderecha, ni, cuentos, coherencia, yo, flipo, que, ahora, la, coherencia, se, tache, de, ultraderecha, y, la, locura, progre, progre, es, estar, como, una, puta, cabra, pues, orgullo, de, no, serlo]",45,42
@cayetanaAT Eres estúpida y lamentamos tener que oirte y/o leerte.,@cayetanaat eres estúpida y lamentamos tener que oirte y/o leerte,violent,1.2070310664663695e+18,misocorpus,"[eres, estúpida, y, lamentamos, tener, que, oirte, y, o, leerte]",10,10
"@Irene_Montero_ Lo único que habéis conseguido es desestabilizar a un país que iba de puta madre con el rollito de la corrupción y ahora os tragáis los sapos de la de PSOE. Sois lo peor, pero lo peor de lo peor.","@irene_montero_ lo único que habéis conseguido es desestabilizar a un país que iba de puta madre con el rollito de la corrupción y ahora os tragáis los sapos de la de psoe. sois lo peor, pero lo peor de lo peor",violent,1.207022587869565e+18,misocorpus,"[lo, único, que, habéis, conseguido, es, desestabilizar, a, un, país, que, iba, de, puta, madre, con, el, rollito, de, la, corrupción, y, ahora, os, los, sapos, de, la, de, psoe, sois, lo, peor, pero, lo, peor, de, lo, peor]",41,39
"@AdaColau Loca tú, loca ella.","@adacolau loca tú, loca ella",violent,1.2069724236833956e+18,misocorpus,"[loca, tú, loca, ella]",5,4
@monasterioR Cállate anda que no has visto una puta película.,@monasterior cállate anda que no has visto una puta película,violent,1.207221051018625e+18,misocorpus,"[cállate, anda, que, no, has, visto, una, puta, película]",10,9
@InesArrimadas Moderada y sensata???😂😂😂😂😂😂😂😂😂.... Querrás decir retrógrada y cerrada...Lo mejor para España es no pegar a votantes y mirar hacia el futuro...no al 78. Payasa antigua.,@inesarrimadas moderada y sensata???.... querrás decir retrógrada y cerrada...lo mejor para españa es no pegar a votantes y mirar hacia el futuro...no al 78. payasa antigua,violent,1.2052324395488788e+18,misocorpus,"[moderada, y, sensata, querrás, decir, retrógrada, y, cerrada, lo, mejor, para, españa, es, no, pegar, a, votantes, y, mirar, hacia, el, futuro, no, al, payasa, antigua]",26,26
"@InesArrimadas @cayetanaAT Eso no es grosero e impresentable
Eso es de hijo puta asqueroso mandril retrasado 
Usted no puede decirlo yo si
Me caguen su puta madre
Insisto
Yo si puedo decirlo
Hijo mierda",@inesarrimadas @cayetanaat eso no es grosero e impresentable eso es de hijo puta asqueroso mandril retrasado usted no puede decirlo yo si me caguen su puta madre insisto yo si puedo decirlo hijo mierda,violent,1.2056384422243615e+18,misocorpus,"[eso, no, es, grosero, e, impresentable, eso, es, de, hijo, puta, asqueroso, mandril, retrasado, usted, no, puede, decirlo, yo, si, me, caguen, su, puta, madre, insisto, yo, si, puedo, decirlo, hijo, mierda]",34,32
"@cayetanaAT Patética. Es difícil hacerlo, pero esta tiparraca se supera por minutos","@cayetanaat patética. es difícil hacerlo, pero esta tiparraca se supera por minutos",violent,1.206663121856848e+18,misocorpus,"[patética, es, difícil, hacerlo, pero, esta, tiparraca, se, supera, por, minutos]",12,11
"@cayetanaAT Intervienen una comunidad por una vieja deuda que dejaron ellos, en lugar de intervenir a los enemigos de España. En vez de La cómica venganza de Don Mendo, esta es la patética y ridícula venganza de Don Pedro.","@cayetanaat intervienen una comunidad por una vieja deuda que dejaron ellos, en lugar de intervenir a los enemigos de españa. en vez de la cómica venganza de don mendo, esta es la patética y ridícula venganza de don pedro",violent,1.2065556132637778e+18,misocorpus,"[intervienen, una, comunidad, por, una, vieja, deuda, que, dejaron, ellos, en, lugar, de, intervenir, a, los, enemigos, de, españa, en, vez, de, la, cómica, venganza, de, don, esta, es, la, patética, y, ridícula, venganza, de, don, pedro]",39,37
@monasterioR @julia_otero Neormarxismo??? 😂😂😂😂👏🏼👏🏼👏🏼 me río en tu puta cara,@monasterior @julia_otero neormarxismo??? me río en tu puta cara,violent,1.2059263173231616e+18,misocorpus,"[me, río, en, tu, puta, cara]",9,6
@monasterioR @julia_otero Lady Susurros ha metido la pata hasta la ingle. Estaba loca por terminar el vídeo y largarse a la urbe. #postureo 😂,@monasterior @julia_otero lady susurros ha metido la pata hasta la ingle. estaba loca por terminar el vídeo y largarse a la urbe. #postureo,violent,1.205728734671786e+18,misocorpus,"[lady, susurros, ha, metido, la, pata, hasta, la, ingle, estaba, loca, por, terminar, el, vídeo, y, largarse, a, la, urbe, postureo]",23,21
@InesArrimadas @elmundoes Yo estoy convencido que en las próximas elecciones te vas al banquillo con la loca de los gatos de UPyD.,@inesarrimadas @elmundoes yo estoy convencido que en las próximas elecciones te vas al banquillo con la loca de los gatos de upyd,violent,1.2066805587026002e+18,misocorpus,"[yo, estoy, convencido, que, en, las, próximas, elecciones, te, vas, al, banquillo, con, la, loca, de, los, gatos, de]",22,19
@InesArrimadas @elmundoes que cabecita más loca tienes,@inesarrimadas @elmundoes que cabecita más loca tienes,violent,1.2066648274202583e+18,misocorpus,"[que, cabecita, más, loca, tienes]",7,5
"@monasterioR @julia_otero Este es un mensaje para ti, payasa, estás en un partido financiado por terroristas, apoyado por pedófilos y pederastas.
Apoyas todo eso?","@monasterior @julia_otero este es un mensaje para ti, payasa, estás en un partido financiado por terroristas, apoyado por pedófilos y pederastas. apoyas todo eso?",violent,1.205480767016624e+18,misocorpus,"[este, es, un, mensaje, para, ti, payasa, estás, en, un, partido, financiado, por, terroristas, apoyado, por, pedófilos, y, pederastas, apoyas, todo, eso]",24,22
@monasterioR @julia_otero Patética populista. Vaya nivel!!,@monasterior @julia_otero patética populista. vaya nivel!!,violent,1.2054199671366328e+18,misocorpus,"[patética, populista, vaya, nivel]",6,4
"@susanadiaz @ParlamentoAnd claro, es que cuando tú gobernabas la sanidad andaluza funcionaba de puta madre, ¿no? ¿Es eso lo que sugieres?","@susanadiaz @parlamentoand claro, es que cuando tú gobernabas la sanidad andaluza funcionaba de puta madre, ¿no? ¿es eso lo que sugieres?",violent,1.2053805276095242e+18,misocorpus,"[claro, es, que, cuando, tú, la, sanidad, andaluza, funcionaba, de, puta, madre, no, es, eso, lo, que, sugieres]",21,18
"@monasterioR @julia_otero Me haces mucha gracia, porque te puedes cagar en la puta madre de alguien siempre con una sonrisa. Me gusta. Pero tu partido nada de nada.","@monasterior @julia_otero me haces mucha gracia, porque te puedes cagar en la puta madre de alguien siempre con una sonrisa. me gusta. pero tu partido nada de nada",violent,1.205272774366896e+18,misocorpus,"[me, haces, mucha, gracia, porque, te, puedes, cagar, en, la, puta, madre, de, alguien, siempre, con, una, sonrisa, me, gusta, pero, tu, partido, nada, de, nada]",28,26
